,created_at,Input.tweet1,finer_updated,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity
3154,2022-04-16 00:04:35+00:00,how far would $43b go towards feeding the poor or he letting the homeless ? musk is a prick and the reason i wouldn’t drive a tesla if it was given to me for free…,"['money_aid_resource_allocation', 'societal_critique']",0.0049477112479507,0.9186336398124696,0.0764185860753059,0.47119883
3155,2021-12-26 01:49:47+00:00,i gave 13boxes of pizzas out to the homeless today they deserve something for christmas to,['solutions_interventions'],0.767478346824646,0.0211424585431814,0.2113791853189468,0.09481675
3156,2021-12-27 15:05:39+00:00,i have a serious question. we build jails to hold thousands of criminals while 1000’s of people are homeless some just maybe one bad break caused it really at no fault of their own. so do they have to commit a violent crime to be fed and housed? makes no sense to me,['government_critique'],0.0043385839089751,0.902735948562622,0.092925451695919,0.11036996
3157,2022-12-09 15:39:50+00:00,i think this homeless man just called me a nigger because i didn’t give him change lol… baby that’s why you’ll always be a bum. glad i didn’t give you shit,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0065436358563601,0.9428759813308716,0.0505803227424621,0.8540474
3158,2022-10-22 18:08:26+00:00,i was blessed to give a confirmation retreat to 30 teens right now. the topic was allowing the indwelling spirit to open our eyes to see the image of god in the homeless.,['solutions_interventions'],0.9572693705558776,0.0035135995130985,0.0392170324921608,0.017341165
3159,2022-06-21 14:08:10+00:00,it really feels like sometimes i work in the er. case management for the homeless is no different than working in the er in triage.,['solutions_interventions'],0.0453273840248584,0.3501980304718017,0.6044746041297913,0.018723432
3160,2023-01-11 12:13:02+00:00,north america might want to dream of shelter and food for homeless people eternally.,"['societal_critique', 'solutions_interventions']",0.0438983105123043,0.415219098329544,0.5408825278282166,0.03734144
3161,2022-09-26 20:24:32+00:00,old people love staring at the homeless,['personal_interaction_observation_of_homelessness'],0.0263158027082681,0.7046032547950745,0.2690809369087219,0.28425202
3162,2022-09-05 06:17:16+00:00,rings of power ep 2 slams!! and the homeless man has got to be gandalf. it just would not hit the same if it was a blue wizard. magic mithril dwarf doors not yet made. so many easter eggs this whole episode. wow.,['media_portrayal'],0.4908462762832641,0.2016177922487259,0.3075358867645263,0.13041082
3163,2022-09-21 04:37:18+00:00,"shouts out the homeless dude who gave me rillos when he saw i was gunna get some may the nug i gave you help you get through the night <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 143]'></span>","['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.7660528421401978,0.0178149659186601,0.2161321491003036,0.2855005
3164,2022-12-13 21:50:39+00:00,soooo instead i’m going to feed the homeless this christmas!,['solutions_interventions'],0.0665780007839202,0.5594979524612427,0.3739239573478699,0.11652588
3165,2022-09-23 22:11:38+00:00,taser face the homeless guy is mad when dabbing on jason who is average,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0222701393067836,0.737201988697052,0.2405279129743576,0.3977292
3166,2022-10-26 18:57:55+00:00,the vet advises pet owners to protect their furry friends safe by keeping an eye out when walking pets around homeless encampments or unfamiliar areas.,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.1802412122488021,0.0202587116509675,0.799500048160553,0.01646154
3167,2022-09-10 07:05:47+00:00,"this homeless guy in a wheelchair really tried to fight me because i didn’t give him no money at the corner store <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 130]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 163]'></span>",['personal_interaction_observation_of_homelessness'],0.0114791663363575,0.8003275394439697,0.1881932765245437,0.25462922
3168,2022-06-19 08:14:19+00:00,tonight i had the idea to take a little bit out of orders and give ‘em to the homeless. this lady was so thankful for some fry’s and a drink it made my day,"['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.9597718119621276,0.0057008597068488,0.0345272906124591,0.034277402
3169,2022-01-19 06:25:32+00:00,why are homeless in the subway when these centers are empty?the subway is a business selling transportation. it is not a housing center nor should it be used as one .we can not normalize the existing conditions of homeless living in the subways,"['money_aid_resource_allocation', 'solutions_interventions', 'not_in_my_backyard']",0.0072382455691695,0.8040006756782532,0.1887610852718353,0.011686437
3170,2022-12-05 13:15:41+00:00,you could tell i’m in a good mood this morning. i gave a homeless man $20 and i been letting people cut in front of me all morning. when am i known for letting people cut in front me without purposely causing an accident and following them home to fight?,['solutions_interventions'],0.8768981099128723,0.0308515504002571,0.0922503769397735,0.26859093
3171,2022-12-09 11:23:34+00:00,"""@1039108912446540046 my nigga, please tell me you didn't just tweet about doing something good for a homeless person??""",['solutions_interventions'],0.021192543208599,0.7324981093406677,0.2463093549013137,0.55739564
3172,2022-05-22 18:07:31+00:00,"""@1177158700588504157 @6147860809054898711 @5299568654980934792 wouldn't say it's """"safe"""". it's homeless and/or feinds inhabiting the station. and the station gives a creepy dirty vibe""",['harmful_generalization'],0.0048651844263076,0.8809215426445007,0.1142132505774498,0.3666224
3173,2022-11-06 15:29:12+00:00,"""@1533851860321901309 isn’t it sad that the demand for a child’s game is worth more to society than helping the homeless, our military vets, our police officers, teachers, and the mentally ill?""","['harmful_generalization', 'deserving_undeserving_of_resources', 'money_aid_resource_allocation', 'societal_critique']",0.0056615965440869,0.9208316802978516,0.0735067352652549,0.1537979
3174,2022-01-05 06:32:06+00:00,"""@172720805776521142 @3039893502098263115 i know you don't have a lot of room in the title, but for those not in the know, stonewall youth, predictably, serves lgbtqia+ youth (up to age 24). queer kids are *very* likely to be homeless or displaced. it's no surprise they're standing their ground here.""",['solutions_interventions'],0.0650579556822776,0.2257574647665023,0.7091845870018005,0.2854903
3175,2022-12-13 05:52:26+00:00,"""@2970363210570262474 mine keeps giving me things like poor, homeless, fired
 i don't like this game very much""",['harmful_generalization'],0.0064139664173126,0.9452984929084778,0.0482875704765319,0.24763705
3176,2022-07-24 06:02:33+00:00,"""@3989149096900840045 aka """"piss on you economics"""" cos that's the only trickle y'all will ever get
 a homeless person is worth 50k a year in prison, with very little overheads ...""","['government_critique', 'solutions_interventions']",0.0158334709703922,0.8306566476821899,0.1535097807645797,0.45090583
3177,2022-02-23 02:16:57+00:00,"""@4069280995384060756 @8925663348895283415 the empty homes of russian oligarchs &amp; other dodgy super-rich internationals should be confiscated &amp; be turned over to the homeless, no british citizen should sleep on british streets. let's give the homeless a taste of luxury &amp; bring a smile to their suffering faces.""","['money_aid_resource_allocation', 'solutions_interventions']",0.0317216925323009,0.6897233128547668,0.2785549759864807,0.3375374
3178,2022-02-04 04:32:14+00:00,"""@4647561384457192858 strange, since they refuse to actually count the homeless this year......so $800 million to essentially pay all of @6102540679402622065 homeless groups and buddies. they feed off each other and the money you all provide them.  
 

 frauds.""","['government_critique', 'money_aid_resource_allocation']",0.0054324511438608,0.9173038601875304,0.0772637352347374,0.31547862
3179,2022-06-22 03:07:27+00:00,"""@4700898420191967354 @796413016263668405 @6808442483047540420 @2363810271831464742 @6313580441413200301 @5760102275474824648 whybring gender into the conversation when i didn’t say anything to do with their looks? saying you value a girl less because they’re “homeless” or have “buck teeth” and with “no money”is fcking wrong. also ronaldo was never taken to court, degropey? his track record is 10x worse""","['harmful_generalization', 'solutions_interventions']",0.0048884111456573,0.8878883719444275,0.107223205268383,0.44039994
3180,2022-06-07 04:52:10+00:00,"""@5136109510020301247 @7597442724396449544 when i visited, i was entertained by bollards that sank into the ground when delivery drivers swiped a card. so they could get in and out when they needed. it was calm and lovely.  i don’t recall seeing homeless people sleeping out but i don’t think this makes any difference.""",['personal_interaction_observation_of_homelessness'],0.5464383363723755,0.1186670735478401,0.3348945081233978,0.115658075
3181,2022-07-25 21:46:39+00:00,"""@5333546659402666432 @5666909743276663214 current social supports are not enough to survive on
 

 disabled people in bc get $375 for rent, there’s nowhere to rent in bc for that amount
 

 full income is ~$1300/mn. median 1br/studio rent is $1100
 

 and social assistance is lower
 

 many homeless ppl have undiagnosed disabilities""","['government_critique', 'money_aid_resource_allocation']",0.011460774578154,0.7829128503799438,0.2056263983249664,0.147767
3182,2021-12-28 13:37:08+00:00,"""@5999594407524432722 """"in the richest nation on earth..."""" is exactly right. our homeless population would be a shame in any nation. but it's so ironic here in the usa.""","['government_critique', 'societal_critique']",0.0457335300743579,0.7520439028739929,0.2022226005792617,0.20312156
3183,2023-01-11 12:28:14+00:00,"""@7118807813685767515 @1645946608701887129 they didn't live with her, she's outside his shop. 
 

 would i be okay with a homeless man/woman sleeping outside my house? 
 

 wouldn't bother me i live in central manchester""","['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.0130829494446516,0.5566158294677734,0.4303012192249298,0.20149297
3184,2022-11-17 23:41:55+00:00,"""@8494489122818299973 $500milion from forrest, $330million in bushmasters from albanese to ukraine... have they heard about the floods in australia?
 there are thousands of australians,devastated, homeless in flooded australia.they can never rebuild their lives, let alone their homes, business's.
 ffs.""","['money_aid_resource_allocation', 'deserving_undeserving_of_resources', 'solutions_interventions']",0.0075152651406824,0.8580844402313232,0.1344002783298492,0.23379272
3185,2023-01-07 02:55:21+00:00,"""@8649729620254371413 please don't forget about north long beach area, houghton park is full of homeless encampment and trash...@rexrichardson""","['harmful_generalization', 'not_in_my_backyard']",0.0137300258502364,0.8001080751419067,0.186161994934082,0.37751234
3186,2022-12-31 17:49:22+00:00,"""@8802237191633728803 for you. not for anybody else. lol, threatening with packed bags like person dey homeless is not the flex you think it is. just go find yourself a suitable partner and quit hollering abeg.""",['harmful_generalization'],0.0311085432767868,0.6350326538085938,0.3338588774204254,0.3972142
3187,2022-04-21 01:39:12+00:00,"""everytime that friend group from shreveport, that hangs out in a car dealership parking lot, pops up on my tiktok i contemplate homicide on a homeless person""",['harmful_generalization'],0.0141477603465318,0.7942769527435303,0.1915753334760666,0.47772613
3188,2022-09-17 02:32:47+00:00,"""republicans are truly poss. not only are they racist assholes, they lie about the kind people of mv. you drop off 50 homeless, starving people unannounced. they get fed, housed, given medical attention &amp; then arranged to stay at a military facility that can accommodate them - 1/2""","['government_critique', 'solutions_interventions', 'not_in_my_backyard']",0.0052716233767569,0.9064138531684875,0.0883146375417709,0.6491204
3189,2023-01-21 03:14:13+00:00,"""this guy hoarded his house, got evicted, then hoarded his room at the homeless shelter<span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 163]'></span>""",['personal_interaction_observation_of_homelessness'],0.0057210237719118,0.8347499966621399,0.1595289707183838,0.08795626
3190,2023-01-28 07:32:43+00:00,"<span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 167]'></span> <span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 167]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 167]'></span> protect the homeless yah allah<span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 143]'></span>",['solutions_interventions'],0.088112398982048,0.111297607421875,0.8005899786949158,0.059232414
3191,2022-03-13 17:48:53+00:00,@1496822098761810087 @241033279755416625 sure it should in certain areas. it exacerbates local housing market prices for locals and increases homeless levels.,['government_critique'],0.0160141009837389,0.6403533220291138,0.3436325490474701,0.008859074
3192,2022-08-04 21:07:21+00:00,@178969412263501548 @7336650158963909245 @2266439985820134178 @223189994266912744 no i said no home = no job because the majority of employers won’t want a homeless person working for them,"['harmful_generalization', 'societal_critique']",0.0132288038730621,0.6495333909988403,0.3372378349304199,0.049584184
3193,2023-01-27 17:37:41+00:00,@3791968831239030426 swap places with the homeless they will be more than grateful.,"['harmful_generalization', 'societal_critique']",0.8198569416999817,0.0183606743812561,0.1617823988199234,0.09785384
3194,2022-03-31 14:31:07+00:00,@4112177718330878276 what program does nyc have in place ro reinstead homeless people as prodoctive citizens and address mental health issue?,"['government_critique', 'solutions_interventions']",0.0192488711327314,0.1297776252031326,0.8509734869003296,0.11357342
3195,2023-01-19 22:22:45+00:00,@4265708125335000893 @7542189129304798365 they might be protesting the war..looks like a bunch of homeless which ny has many of but not supporting ru which in you are definitely doing...hate yourself that much?,"['harmful_generalization', 'government_critique', 'personal_interaction_observation_of_homelessness']",0.005871083587408,0.86701500415802,0.1271139085292816,0.29405528
3196,2022-01-19 18:33:14+00:00,@4817476697425317386 my only problem with this is that this guy had shit taste and it’s too cold for the homeless guys i’m used to seeing to be out so i’m stuck with all this shit i won’t use in my car and now home,['solutions_interventions'],0.0045740576460957,0.9347466230392456,0.060679230839014,0.74954444
3197,2022-05-22 20:51:34+00:00,@616510575722925779 @7826942467919336545 sometimes when i'm in the uk i buy an extra greggs breakfast and coffee and hand it to a homeless person. i'm not trying to make a political point,['solutions_interventions'],0.0589499212801456,0.158999890089035,0.7820501923561096,0.07371122
3198,2023-02-03 18:18:18+00:00,"@6598341548914066670 and how many new jobs went to employable #homeless? <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 132]'></span>","['government_critique', 'money_aid_resource_allocation']",0.0359009392559528,0.1710937470197677,0.7930053472518921,0.03828422
3199,2022-08-01 11:27:01+00:00,@6768774703248642351 i bet you there’s a smarter homeless person,['harmful_generalization'],0.0888061076402664,0.4253837168216705,0.4858101308345794,0.19939905
3200,2022-10-31 20:10:19+00:00,@7107020985014265923 we know. because you will be the one who will help the homeless. god bless you idol @7107020985014265923,['solutions_interventions'],0.9733645915985109,0.0034819364082068,0.0231534037739038,0.027324399
3201,2022-08-05 04:26:18+00:00,@7874273899610407664 @5953841782244585572 be nice or i hire 30 naked homeless men covered in oil to storm your home,['harmful_generalization'],0.0150984562933444,0.758260190486908,0.226641371846199,0.5566829
3202,2022-08-19 18:15:13+00:00,conversations with homeless people&gt;&gt;&gt;,['personal_interaction_observation_of_homelessness'],0.3136383593082428,0.0720991343259811,0.6142624616622925,0.09351514
3203,2022-06-19 00:23:38+00:00,frenchie dresses like a homeless guy,['harmful_generalization'],0.0152370128780603,0.5633229613304138,0.4214400351047516,0.32971194
3204,2022-07-20 17:37:03+00:00,"homeless man asked me for a dollar and right before i gave it to him i thought what would twitter suggest? so i took my dollar back and suggested he get his cdl instead <span class='emoji-bytes' data-emoji-bytes='[240, 159, 146, 175]'></span>","['solutions_interventions', 'personal_interaction_observation_of_homelessness']",0.0256948377937078,0.5067945718765259,0.4675105512142181,0.09525062
3205,2022-11-25 07:17:49+00:00,homeless-looking mr. krabs goes to spotted lake canada,['harmful_generalization'],0.0221475344151258,0.4880115687847137,0.4898409247398376,0.2191003
3206,2022-12-07 00:52:00+00:00,ig anthor thing that sparks this up is people just talking to me randomly in the street idk if its cuz im black but i feel like people have to bug me about something usally im guessing someone homeless or a drugie randomly asking money like wtf i dont even know you even 3/?,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0090225646272301,0.7785881757736206,0.2123892456293106,0.4269174
3207,2022-09-21 10:43:30+00:00,make ttc safer. lots of homeless hooligans and weirdos in the morning tarnish making it unsafe for paying customers. this morning a caucasian homeless person was trying to scare people in the subway. this is don’t an unusual thing in ttc. i am sure they don’t pay,"['not_in_my_backyard', 'harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0055068009532988,0.9126684069633484,0.081824742257595,0.3266089
3208,2022-07-05 15:15:53+00:00,starting the name by (probably) almost getting robbed by a homeless guy,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0210390780121088,0.6101921200752258,0.3687687516212463,0.2524482
3209,2022-05-20 15:52:48+00:00,the ultra rich really be viewing homeless people as animals. extremely saddening.,"['harmful_generalization', 'societal_critique', 'solutions_interventions']",0.0058160498738288,0.9255731105804444,0.0686107873916626,0.30464804
3210,,it’s getting cold y’all bitches hide your house cus these niggas homeless .,['harmful_generalization'],0.0134199447929859,0.7912756204605103,0.1953044533729553,0.9029226
3211,,@furrakhan @united_bureau @artprojexpb @fuckyouiquit The only wild thing here is that the richest country in the world has a shit ton of homeless people and like 3 times as many as empty homes,"['government_critique', 'money_aid_resource_allocation']",0.0220224913209676,0.7362881302833557,0.2416892945766449,0.6852916
3212,,Maybe instead of tweeting to the ones with warrants (that can absolutely wait until after Christmas) why don’t you focus on the homeless in our community and give them a place to stay instead? The weather is below freezing and people can die. You’re disgusting. https://t.co/oZa9ZMxTgS,"['government_critique', 'solutions_interventions']",0.0054210885427892,0.9185123443603516,0.0760665088891983,0.5716857
3213,,@JerryDunleavy Did you guys catch and kill that homeless person who burned down your metal Christmas tree yet?,['harmful_generalization'],0.007023399695754,0.867832601070404,0.1251440495252609,0.4574824
3214,,"The irony of leftists demanding we build new apartment buildings for the homeless is they completely overlook the obvious. The bum camps aren’t shitty because their on the streets, they’re shitty because of this who inhabits them. Giving them apartment buildings just moves it.","['harmful_generalization', 'government_critique', 'not_in_my_backyard']",0.00749829178676,0.9008597731590272,0.0916419327259063,0.60254884
3215,,"@_amedina28 no because yes I thought damn Roswell is bad but then I moved to phx and this a whole new world, I have crack heads smoking pills in our restrooms , peeing in stores and walking right into traffic. The amount of homeless people here is CRAZY!","['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0103436410427093,0.9129528403282166,0.0767034366726875,0.5972042
3216,,I keep seeing yall say she got a hickey and homeless like daaamnn. She cant have a house or get no play???,['harmful_generalization'],0.0055369194597005,0.8297392129898071,0.1647238433361053,0.43965456
3217,,@seggzscripted @TheSabiRadio Lol ur father is homeless,['personal_interaction_observation_of_homelessness'],0.0292737632989883,0.6044541597366333,0.3662721216678619,0.2922276
3218,,"@Fernand46357857 Please get him admitted...
Just like you do with homeless people! He's delusional in his rants dangerously poisoning minds of others.","['harmful_generalization', 'government_critique']",0.0070764701813459,0.919498324394226,0.0734251514077186,0.32764325
3219,,"@KathyHochul But more relevant, not lifting your vax mandate which have put so many union workers out of work! Wtf do u think NY has such a high unemployment? @leezeldin is going to crush you just on this one issue that has made so many ppl homeless, school les and jobless. #Zeldin #Hochul",['government_critique'],0.0072326329536736,0.9167867302894592,0.0759805366396904,0.32020867
3220,,@JohnVin07786901 @45Kristy @thom_777H @DonaldJTrumpJr Yup every single homeless person is scamming the government and wreaking havoc upon society.,['harmful_generalization'],0.014686606824398,0.830016553401947,0.1552967876195907,0.32919475
3221,,Pelosi Attack Suspect Was A Psychotic Homeless Addict Estranged From His Pedophile Lover &amp; Their Children https://t.co/B0cfYVARAv,['harmful_generalization'],0.0085395239293575,0.7543286681175232,0.2371318042278289,0.51980776
3222,,"They’re a crazy part of USA, we call them Republicans. They are the same folks who attacked our Capitol.  Honestly, it was a homeless man who set it on fire. Since it was owned by a Republican run #FoxNews channel TV company, they relate it to their “Christian” beliefs. Politics https://t.co/Hxw70cyxLJ",['government_critique'],0.0068418746814131,0.8909809589385986,0.1021772101521492,0.40336934
3223,,@olar__olar @seketulawan Homeless orphan,['harmful_generalization'],0.0425512641668319,0.3782751560211181,0.5791736245155334,0.0
3224,,"@DomaLady @ArmineYalnizyan Serious questions: Have you been homeless? Have you been a sex-worker? Have you had to prove disability(ies) to get a monthly pittance?

If it weren't for valid fears of a spike in #PWD cases as fallout from COVID, these discussions would _still_ not be happening. Facts.",['solutions_interventions'],0.0216639637947082,0.3065524101257324,0.6717836856842041,0.12867521
3225,,"@trishanderton @CoachScott619 @mcdugall @elonmusk Good point! 

You should Liquidate everything you own and give it to the homeless","['government_critique', 'societal_critique', 'solutions_interventions']",0.49392169713974,0.1039624512195587,0.4021158218383789,0.25462922
3226,,@m_mmotlana @NoluVibez @TimesLIVE I think the guy wanted to escape but he saw that he was already late so he pretended to be homeless and mentally deranged.,['harmful_generalization'],0.0143189262598752,0.6699557304382324,0.3157254159450531,0.3127066
3227,,"Wow, liberal Democratic ""let them out of jail"" ..results. what a tragedy. 
Did the crime.... Serve the time !!
https://t.co/gyfLiD7tLa via @theblaze",['government_critique'],0.0079079000279307,0.90457421541214,0.0875179097056388,0.10045706
3228,,"@RaisedByHippies @Joe93070859 Sexual child abuse
40 million US adults are survivors of sexual child abuse.Homeless children, foster children,refugees, and LGBTQ youth are the most likely victims of childhood sexual assault
It is estimated that 100,000 children are sexually exploited in United States each year",['harmful_generalization'],0.0072605120949447,0.8412271738052368,0.151512324810028,0.3281604
3229,,@baseballcrank Not sure we wanna be adding to the deadbeat dad homeless problem,['harmful_generalization'],0.0181209240108728,0.6238458156585693,0.3580332100391388,0.1269396
3230,,"Injuries suffered by CA woman after she was 'RAPED by homeless man
 https://t.co/HXvqLN5fSZ",['personal_interaction_observation_of_homelessness'],0.0068089496344327,0.7020126581192017,0.291178435087204,0.38434127
3231,,RT @cringecompirl: what about immigrants and refugees who are direct victims of imperialism? what about homeless people? addicts? what abou…,['harmful_generalization'],0.0078102946281433,0.6381492614746094,0.3540404438972473,0.15269235
3232,,"@witchdoc007 @kylehopkinsAK @adndotcom @MayorBronson @propublica @charlesornstein @AnchorageMuseum @julia_omalley cc https://t.co/b6vp9wZQ2e ""Covering News"" doing ""investigatory journalism"" is not taking partisan sides on everything from snow removal, to homeless, to office workers HR woes , against a candidate like @mayorbronson #akleg ... on SM + in print u author. U violate nonprofit law",['government_critique'],0.0210401229560375,0.5244432091712952,0.4545167088508606,0.09828771
3233,,@MayorofLondon Sure all The Homeless Kipping on our Streets loved it .,['harmful_generalization'],0.6548618674278259,0.0783900022506713,0.2667481601238251,0.17111848
3234,,"@BowTiedTurkey You bus in a bunch of homeless people. 

They’ll steal the batteries and use them to power their camps and then set fire to the remains. 

The scooter companies take big losses and eventually leave. (Happened in my city)

Downside is you get overrun with unhoused.","['not_in_my_backyard', 'harmful_generalization', 'government_critique', 'personal_interaction_observation_of_homelessness']",0.0059949667192995,0.8482298254966736,0.1457751989364624,0.12086493
3235,,@MaggieKent6abc @PhillyMayor @PPDCommish @6abc Last month i saw a homeless guy chasing after another with a crutch threatening to kill him in front of the Hard Rock at 5:30pm. Sounds like Outlaw wants to go back to what worked,['personal_interaction_observation_of_homelessness'],0.0149472560733556,0.6989122033119202,0.2861404418945312,0.3234372
3236,,the real New York City working professional experience of doing artist payouts while getting a covid test from a random white truck in Harlem watching a homeless man lick a wholefoods window,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0291302967816591,0.5386778116226196,0.4321919083595276,0.32020867
3237,,"@riola_schwartz Maybe she thought you were homeless, 😂",['harmful_generalization'],0.0492678880691528,0.2606518864631653,0.6900802850723267,0.059232414
3238,,Those who say “I’m doing it because the statistics says” are the same ones who walk  over homeless people with their heads in their phones typing about the injustices of the world!🤦🏽‍♀️,['societal_critique'],0.0099606560543179,0.8624654412269592,0.1275739073753357,0.103928015
3239,,"@jonslater37 True! There is so much ignorance about the reasons people become homeless. Loss of job, family breakups, rent increases, addictions and it’s not all addicted, people don’t realize why a person may become addicted. There’s a myriad of reasons, abuse, post op meds, etc. 💔",['deserving_undeserving_of_resources'],0.0072752572596073,0.8903136253356934,0.1024111583828926,0.16678599
3240,,"Or SF could, I don’t know, cancel $20,000 trash cans and put that money toward job training for the homeless. Coulda, woulda, shoulda @MattHaneySF 🙄 https://t.co/Rc9YiC9NcM","['government_critique', 'solutions_interventions', 'money_aid_resource_allocation']",0.0135124223306775,0.7823072075843811,0.2041804790496826,0.14429577
3241,,@J_GallagherAD3 We can also stop tolerating the homeless encampments that start so many fires.,"['harmful_generalization', 'solutions_interventions', 'not_in_my_backyard']",0.0083550149574875,0.8368979692459106,0.1547470390796661,0.05898502
3242,,"@teraesa @1WitchyChick @its_kelechi @SharmanTV @GovRonDeSantis And I’m originally from MA and know the Vineyard well . Now tell me if you could deal with over 2OOk coming over every day overwhelming border towns and states . 50 came to the Island, big whoop. They get a roof over their heads at Otis and the homeless vets get the shaft again.",['deserving_undeserving_of_resources'],0.1390693336725235,0.1254420578479766,0.7354885935783386,0.11912931
3243,,Calling the police on homeless people is lowkey goated when keeping the neighbourhood safe is the vibe,['solutions_interventions'],0.2193197309970855,0.2297339737415313,0.5509463548660278,0.15545623
3244,,@abq_fella How do we house the homeless if they refuse to be helped?,['harmful_generalization'],0.0074602039530873,0.7709189653396606,0.2216208428144455,0.023788974
3245,,"@kimmiintx He wasn't good at managing his money, if he's already homeless.","['harmful_generalization', 'personal_interaction_observation_of_homelessness']",0.0121667180210351,0.808668851852417,0.1791644245386123,0.04240986
3246,,"""If the American people ever allow private banks to control the issue of their currency, first by inflation, then by deflation, the banks &amp; corporations that will grow up around them will deprive the people of all property until their children wake up homeless” -Thomas Jefferson",['government_critique'],0.0167437810450792,0.6633787751197815,0.3198773562908172,0.06896287
3247,,"@MayoIsSpicyy DEMS=POVERTY, CRIME, AMERICANS LAST

- RECORD 40 yr inflation
- Household wealth destroyed
- War on energy
- War on parents
- Reckless spending
- Record crime &amp; looting bc defund police
- Fentanyl crisis
- Homeless crisis
- Illegal Immigration crisis

Time 4 change in Nov!",['government_critique'],0.0247002281248569,0.7508203387260437,0.2244794070720672,0.22846605
3248,,"Without any evidence, homeless couch-surfing twitter personality Yashar Ali implies Biden does not exert corrupt influence over the corrupt FBI through his corrupt henchman Merrick Garland. https://t.co/ERUAzfw1ZI",['government_critique'],0.0110880816355347,0.6688589453697205,0.3200529813766479,0.37751234
3249,,Homeless people is not the Real Problem #homeless #interview https://t.co/toTsxO5td3 via @YouTube,['media_portrayal'],0.0233334805816411,0.3999332785606384,0.5767332911491394,0.058490243
3250,,@SpeakerMcCarthy #ElPaso cleaned up homeless camps just before @JoeBiden came. FJB,['government_critique'],0.0331323593854904,0.389450192451477,0.5774174928665161,0.03828422
3251,,"#WinterCare The increasing cold adds to the difficulties of living of the poor, homeless and needy people. With the inspiration of Saint @GurmeetRamRahim Ji the DSSfollowers of  provide warm blankets,shoes, socks etc. to the poor people to save them from extreme cold.distributes https://t.co/lkvVEAW6Ou",['solutions_interventions'],0.1127257496118545,0.1829019784927368,0.7043722867965698,0.017341165
3252,,@LPerez1313 When I worked at a restaurant that also did catering. We would have a lot of food that did not get eaten. We could not donated that food to food banks. It blew my mind. I would wrap up Togo boxes and walk the block and give them to the homeless I saw on the streets.,['solutions_interventions'],0.080654039978981,0.5797784328460693,0.339567482471466,0.055768944
3253,,RT @wbkotv: Mary Osborne has made it her mission to help families that are hungry or have become homeless in Warren County and surrounding…,['solutions_interventions'],0.1288024187088012,0.0118940034881234,0.8593036532402039,0.017466826
3254,,"RT @SKD_TT: ""Homeless elders gather here and cook the dogs. A young couple has rescued 11 from the site in the suburb of #Incheon City next…",['personal_interaction_observation_of_homelessness'],0.0563254170119762,0.0235740020871162,0.9201006293296814,0.16098402
3255,,"RT @theNetworkNY: Congratulations @ProjectRenewal on today's opening of new #supportivehousing residence, Bedford Green House Phase I. Bedf…",['solutions_interventions'],0.9100416302680968,0.0029234415851533,0.087034985423088,0.006345861
3256,,3 in 4 Washingtonians say they support clearing DC homeless camps: poll https://t.co/DE2A4XYmBA,['solutions_interventions'],0.1036176458001136,0.0098739266395568,0.8865085244178772,0.020842785
3257,,Cousin reported a man at a bus stop in Glasgow complaining about homeless being taken to hotels during this freezing weather. What kind of person would moan about that??,"['societal_critique', 'personal_interaction_observation_of_homelessness']",0.005573445931077,0.8845514059066772,0.1098751425743103,0.022256956
3258,,The city and homeless advocates are currently locked in a public debate over how city space can be used. https://t.co/MD9ceB3UlY,"['money_aid_resource_allocation', 'solutions_interventions']",0.0139170931652188,0.1697386503219604,0.8163442015647888,0.012503231
3259,,"@Iowamom7 @jaylencavil Here in my home city in Florida, the homeless/vagrants are allowed to be near the entrance to a business, but are only allowed to ask for money or assistance when the customer/patron is leaving the business. It's probably not a law, but just what is tolerated.",['personal_interaction_observation_of_homelessness'],0.0156203424558043,0.4916207194328308,0.4927589893341064,0.026617315
3260,,Fantastic visit to joint homeless team in Westminster this afternoon. Great example of joint working. The team gives compassionate and caring support and treatment to a group of people who are heavily stigmatised and often forgotten. Thank you for you brilliant work,['solutions_interventions'],0.9750797152519226,0.0068054818548262,0.0181147959083318,0.0073197307
